name;probability
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.testHashCodeInMarkers();0.1245
org.apache.commons.math3.stat.descriptive.rank.MinTest.testNaNs();0.5985
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testQuaternion();0.3425
org.apache.commons.math3.linear.BiDiagonalTransformerTest.testAEqualUSVt();0.3799
org.apache.commons.math3.optimization.fitting.GaussianFitterTest.testFit03();0.3591
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetRowVectorLarge();0.2431
org.apache.commons.math3.fraction.FractionTest.testIntValue();0.4757
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest.testQuinticMin();0.3425
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testSignum();0.2784
org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactoryTest.testConcurrentCreation();0.1972
org.apache.commons.math3.special.ErfTest.testErfcGnu();0.1245
org.apache.commons.math3.linear.UnmodifiableRealVectorAbstractTest.testGetSubVector();0.3292
org.apache.commons.math3.dfp.DfpTest.testDivideInt();0.4048
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAllTechniquesPercentileUsingMedianOf3Pivoting();0.7637
org.apache.commons.math3.random.RandomGeneratorAbstractTest.testNextLong2();0.1622
org.apache.commons.math3.linear.ConjugateGradientTest.testUnpreconditionedInPlaceSolutionWithInitialGuess();0.0449
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testCoshAcosh();0.1479
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testInfinite();0.4853
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest.testPutAndGetWithExpectedSize();0.6411
org.apache.commons.math3.linear.SparseFieldMatrixTest.testSubMatrix();0.2131
org.apache.commons.math3.util.ResizableDoubleArrayTest.testAdd1000();0.1052
org.apache.commons.math3.util.MathUtilsTest.testCheckNotNull2();0.2363
org.apache.commons.math3.util.BigRealFieldTest.testSerial();0.3147
org.apache.commons.math3.optimization.SimpleVectorValueCheckerTest.testIterationCheckPrecondition();0.3123
org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest.testVariableSteps();0.4647
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testBoundariesDimensionMismatch();0.2432
org.apache.commons.math3.util.FastMathTest.testIntPowHuge();0.6162
org.apache.commons.math3.stat.inference.TTestTest.testTwoSampleTHomoscedastic();0.3290
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextSecureLongPositiveRange();0.7388
org.apache.commons.math3.optim.linear.SimplexSolverTest.testTrivialModel();0.4833
org.apache.commons.math3.stat.FrequencyTest.testGetUniqueCount();0.5250
org.apache.commons.math3.optimization.univariate.BracketFinderTest.testMinimumIsOnIntervalBoundary();0.5301
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testParseNegativeAll();0.3597
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextChiSquare();0.3046
org.apache.commons.math3.distribution.ZipfDistributionTest.testPreconditions1();0.6116
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders13();0.5784
org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerAbstractTest.testKirby2();0.2287
org.apache.commons.math3.ml.clustering.FuzzyKMeansClustererTest.testNullDataset();0.3829
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest.testMoreEstimatedParametersUnsorted();0.0934
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest.testGetSupportLowerBound();0.5896
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testCompositionOneVariableX();0.0642
org.apache.commons.math3.analysis.function.SqrtTest.testDerivativeComparison();0.1637
org.apache.commons.math3.random.EmpiricalDistributionTest.testSerialization();0.4220
org.apache.commons.math3.analysis.solvers.RiddersSolverTest.testExpm1Function();0.4176
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest.testWampler1();0.1868
org.apache.commons.math3.complex.RootsOfUnityTest.testMathIllegalState3();0.5830
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetVectors();0.1750
org.apache.commons.math3.random.RandomGeneratorAbstractTest.testNextIntDirect();0.2802
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testCrossProduct();0.0400
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testParseNegativeX();0.5355
org.apache.commons.math3.util.Decimal64Test.testReciprocal();0.2537
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testHighPercentile();0.5323
org.apache.commons.math3.util.IntegerSequenceTest.testIncreasingRangeNegativeEnd();0.5462
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testTranspose();0.2308
org.apache.commons.math3.util.TransformerMapTest.testContainsTransformer();0.4258
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAllTechniquesSetQuantile();0.0851
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest.testTwoSampleApproximateP();0.4049
org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizerTest.testTrivial();0.0934
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testEvents();0.2060
org.apache.commons.math3.stat.inference.GTestTest.testGTestGoodnesOfFit3();0.0949
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testWrongUsage();0.4039
org.apache.commons.math3.linear.SymmLQTest.testMismatchedOperatorDimensions();0.1947
org.apache.commons.math3.util.PrecisionTest.testEqualsWithRelativeTolerance();0.4348
org.apache.commons.math3.linear.LUDecompositionTest.testLLowerTriangular();0.4175
org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest.testGetOptimaBeforeOptimize();0.1612
org.apache.commons.math3.linear.MatrixUtilsTest.testcreateFieldIdentityMatrix();0.3360
org.apache.commons.math3.util.FastMathTest.testMath904();0.1647
org.apache.commons.math3.util.FastMathTest.testPowAllSpecialCases();0.4982
org.apache.commons.math3.stat.FrequencyTest.testMode();0.1453
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testBigStep();0.3424
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNoSSTOCalculateRsquare();0.0815
org.apache.commons.math3.random.RandomGeneratorAbstractTest.testNextBooleanDirect();0.2695
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testPercentileWithDataRef();0.1324
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testCopySign();0.2382
org.apache.commons.math3.optimization.fitting.HarmonicFitterTest.test1PercentError();0.1268
org.apache.commons.math3.ode.ContinuousOutputFieldModelTest.testErrorConditions();0.6026
org.apache.commons.math3.distribution.NormalDistributionTest.testGetMean();0.2916
org.apache.commons.math3.exception.TooManyEvaluationsExceptionTest.testMessage();0.2763
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testParseNegativeInfinity();0.0829
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testNonInvertible();0.2638
org.apache.commons.math3.fitting.CurveFitterTest.testMath303();0.4078
org.apache.commons.math3.util.MultidimensionalCounterTest.testAccessors();0.6390
org.apache.commons.math3.dfp.DfpMathTest.test(org.apache.commons.math3.dfp.Dfp,org.apache.commons.math3.dfp.Dfp,int,java.lang.String);0.0730
org.apache.commons.math3.distribution.LevyDistributionTest.testParameters();0.6734
org.apache.commons.math3.linear.BlockRealMatrixTest.testPremultiplyVector();0.2157
org.apache.commons.math3.linear.DiagonalMatrixTest.testCopy();0.3553
org.apache.commons.math3.stat.correlation.StorelessCovarianceTest.testLonglySimpleVar();0.7716
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest.testMaximize2();0.2180
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerWithQRTest.testMaxEvaluations();0.2432
org.apache.commons.math3.random.RandomDataGeneratorTest.testReseed();0.5059
org.apache.commons.math3.distribution.RealDistributionAbstractTest.testConsistency();0.1543
org.apache.commons.math3.util.FastMathTest.testSubtractExactInt();0.5405
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest.testContainsKey();0.3614
org.apache.commons.math3.util.BigRealTest.testBigDecimalValue();0.2111
org.apache.commons.math3.linear.RealVectorAbstractTest.testSetSubVectorMixedType();0.5084
org.apache.commons.math3.analysis.function.SqrtTest.testDerivativesHighOrder();0.2255
org.apache.commons.math3.analysis.function.LogisticTest.testGradientComponent0Component4();0.1527
org.apache.commons.math3.analysis.function.SqrtTest.testComparison();0.2886
org.apache.commons.math3.util.PrecisionTest.testEqualsWithAllowedUlps();0.1995
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest.testNonStrictlyIncreasing2();0.6067
org.apache.commons.math3.linear.EigenDecompositionTest.testRandomUnsymmetricMatrix();0.3257
org.apache.commons.math3.linear.FieldLUDecompositionTest.testNonSquare();0.5017
org.apache.commons.math3.linear.RRQRSolverTest.testSolveRankErrors();0.2939
org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactoryTest.testQuasiSigmoidDecayPrecondition4();0.5220
org.apache.commons.math3.complex.QuaternionTest.testConjugate();0.3995
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest.testOneSampleUniformGaussian();0.1529
org.apache.commons.math3.util.PrecisionTest.testCompareToMaxUlps();0.0896
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testVectorTwoPairs();0.4407
org.apache.commons.math3.ode.ContinuousOutputModelTest.testBoundaries();0.1043
org.apache.commons.math3.stat.clustering.DBSCANClustererTest.testNullDataset();0.3829
org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest.testZero();0.3355
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testDegRad();0.1908
org.apache.commons.math3.util.FastMathTest.testAtan2SpecialCases();0.2411
org.apache.commons.math3.optim.PointValuePairTest.testSerial();0.3147
org.apache.commons.math3.linear.FieldMatrixImplTest.testCopySubMatrix();0.2916
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest.testPutOnExisting();0.1973
org.apache.commons.math3.geometry.spherical.twod.S2PointTest.testNaN();0.4246
org.apache.commons.math3.linear.CholeskyDecompositionTest.testMath274();0.5092
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testForgottenPrefix();0.2384
org.apache.commons.math3.util.ResizableDoubleArrayTest.testGetArrayRef();0.3041
org.apache.commons.math3.analysis.function.SincTest.testEuler();0.1853
org.apache.commons.math3.linear.RealVectorFormatAbstractTest.testParseManyComponents();0.3230
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testThinRectangle();0.4670
org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath713NegativeVariable();0.2754
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testSetColumnVector();0.1525
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testCopyFunctions();0.6764
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testPremultiplyVector();0.2157
org.apache.commons.math3.stat.descriptive.MixedListUnivariateImplTest.testProductAndGeometricMean();0.2491
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testSingleVariableAndConstraint();0.1582
org.apache.commons.math3.stat.interval.WilsonScoreIntervalTest.testStandardInterval();0.2777
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest.testN0andN1Conditions();0.2891
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest.testIsValidPoint();0.2180
org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerAbstractTest.testMoreEstimatedParametersUnsorted();0.0934
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testParseSimpleNoDecimals();0.1638
org.apache.commons.math3.distribution.UniformIntegerDistributionTest.testPreconditionUpperBoundInclusive();0.6197
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetColumn();0.2745
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testDifferentImaginaryChar();0.2326
org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath842Cycle();0.3160
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testApplyInverseTo();0.1312
org.apache.commons.math3.geometry.euclidean.threed.PlaneTest.testIntersection2();0.1859
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolatorTest.testTooFewSamples();0.0699
org.apache.commons.math3.optimization.fitting.CurveFitterTest.testMath304();0.3391
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testDiagonalRosen();0.1778
org.apache.commons.math3.complex.ComplexTest.testDivideZeroZero();0.3047
org.apache.commons.math3.linear.LUDecompositionTest.testUUpperTriangular();0.4755
org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest.testBackward();0.3425
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase.testIncBothRev();0.2358
org.apache.commons.math3.ode.JacobianMatricesTest.testLowAccuracyExternalDifferentiation();0.3929
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testWalk();0.5816
org.apache.commons.math3.util.FastMathTest.testSignumFloat();0.2536
org.apache.commons.math3.complex.ComplexTest.testAbsNaN();0.2172
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testToDegreesDefinition();0.3255
org.apache.commons.math3.exception.util.ExceptionContextTest.testSerializeUnserializable();0.3736
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testCross();0.1000
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testConnectedFacets();0.5271
org.apache.commons.math3.fitting.PolynomialFitterTest.testMath798();0.0745
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest.testStdErrorConsistency();0.7388
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testFrobeniusNorm();0.3753
org.apache.commons.math3.util.MathArraysTest.testL1DistanceInt();0.0893
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testPowInt();0.2439
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest.testInsufficientOrder1();0.6116
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testNan();0.0721
org.apache.commons.math3.stat.descriptive.moment.SkewnessTest.testNaN();0.4246
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testDefaultFormatComplex();0.4164
org.apache.commons.math3.util.ResizableDoubleArrayTest.testSetElementArbitraryExpansion1();0.4934
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testRound();0.4359
org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerAbstractTest.testCircleFittingBadInit();0.5316
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testXor();0.5177
org.apache.commons.math3.linear.RealVectorTest.testEquals();0.1019
org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest.testBigStep();0.3424
org.apache.commons.math3.special.BetaTest.testLogBeta();0.3042
org.apache.commons.math3.genetics.OnePointCrossoverTest.testCrossover();0.6539
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testInitOutOfBounds();0.2432
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testIntersectionParallel();0.5944
org.apache.commons.math3.geometry.euclidean.threed.PlaneTest.testPoint();0.6401
org.apache.commons.math3.linear.ConjugateGradientTest.testNonSquareOperator();0.3635
org.apache.commons.math3.distribution.NakagamiDistributionTest.testParameters();0.6734
org.apache.commons.math3.ode.nonstiff.HighamHall54FieldIntegratorTest.testForwardBackwardExceptions();0.6026
org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testQuinticMinStatistics();0.0623
org.apache.commons.math3.geometry.spherical.twod.CircleTest.testReverse();0.7552
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testSubtractDouble();0.5536
org.apache.commons.math3.linear.BlockFieldMatrixTest.testCopySubMatrix();0.2916
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testExpm1Definition();0.3925
